#        cosT	        Emin	        Emax	     Ecenter	        Nsig	       dNsig	        Nbkg	       dNbkg	      RecEff	     dRecEff	        Ncrr	      dNcorr	         nMC	    nMCInput	       sigma	      dsigma	     chi2dof	      mshift	       gauss	           c	           p	           f	
      -0.675	     1522.77	     1516.26	     1519.52	     2707.23	     39.4517	     2253.66	      38.997	    0.336357	  0.00287138	     8048.69	     135.935	       13722	       40796	     1.97136	   0.0333152	      13.335	     14.5038	     10.8307	    -10.2944	           6	    0.661668	
      -0.675	     1509.73	     1503.24	     1506.48	     2748.24	       119.5	     2389.62	     112.063	    0.336707	  0.00266724	     8162.11	     360.748	       15936	       47329	     1.97312	   0.0872155	     15.5614	        15.3	     11.9337	    -5.85294	           6	    0.371485	
      -0.675	     1496.78	     1490.32	     1493.55	     2784.88	     96.1732	     2422.66	     94.2712	    0.335124	  0.00249179	        8310	     293.554	       18088	       53974	     2.02953	   0.0717043	     14.9245	     13.0879	     9.89932	 -1.9418e-06	           6	   0.0494221	
      -0.675	     1483.88	     1477.41	     1480.64	     2803.28	     85.7084	     2308.21	     84.7718	    0.335003	  0.00234142	     8367.94	     262.444	       20471	       61107	     2.03385	   0.0637991	     14.3675	     13.4707	     9.20436	    -9.17157	           6	     0.47863	
      -0.675	     1470.97	      1464.5	     1467.74	      2969.7	     91.4504	     2333.65	     73.8162	    0.337054	  0.00227015	     8810.75	     277.737	       22044	       65402	     2.13534	   0.0673232	     13.7861	     13.3834	     10.3563	    -6.43222	           6	   0.0649408	
      -0.675	     1458.05	     1451.55	      1454.8	     2974.13	     76.0991	     2670.14	     73.3136	    0.340387	  0.00221517	     8737.48	     230.684	       23612	       69368	     2.12577	   0.0561382	     17.2976	     13.2752	     9.84915	    -11.0036	           6	 1.06215e-07	
      -0.675	     1445.04	     1438.56	      1441.8	     3256.04	     121.413	     2375.69	     117.732	    0.343084	  0.00217784	     9490.49	     358.978	       24817	       72335	     2.29331	   0.0867552	     13.9279	     13.3745	     10.2237	    -17.7055	           6	    0.201857	
      -0.675	     1432.09	      1428.9	      1430.5	     3247.35	     119.771	     2549.86	     116.828	    0.345921	  0.00218343	     9387.56	     351.273	       25100	       72560	     2.25494	   0.0843885	     16.1419	     13.5477	     9.14326	    -18.4669	           6	    0.119523	
      -0.625	     1575.57	     1568.74	     1572.15	     1383.85	     94.3495	     1563.41	     95.1235	    0.353955	  0.00382973	     3909.68	     269.893	        8542	       24133	     1.57215	    0.108534	     8.90473	     14.9705	      12.283	    -23.2221	           6	    0.188398	
      -0.625	     1562.04	     1555.44	     1558.74	     2230.33	     74.8602	     2124.26	     74.1453	     0.35699	  0.00327997	      6247.6	     217.413	       11846	       33183	     1.69437	   0.0589719	     11.8803	     13.5435	     13.2443	    -32.9169	           6	    0.146062	
